15.406769, 18.232740, 143.573944, 1.000000@0.266667, 0.627451, 0.039216, 0.066667@23, 24, 25, 49
15.835129, 17.502884, 144.966537, 1.000000@0.211765, 0.686275, 0.039216, 0.062745@23, 24, 25, 49
15.664932, 19.679054, 147.261627, 1.000000@0.125490, 0.866667, 0.007843, 0.000000@23, 24, 49, 0
16.005720, 17.722857, 149.690506, 1.000000@0.047059, 0.780392, 0.160784, 0.011765@23, 24, 25, 49
15.593665, 18.856705, 145.565247, 1.000000@0.227451, 0.745098, 0.011765, 0.015686@23, 24, 25, 49
17.426691, 17.094543, 144.610382, 1.000000@0.286275, 0.603922, 0.035294, 0.074510@23, 24, 25, 49
15.664932, 19.679054, 147.261627, 1.000000@0.125490, 0.866667, 0.007843, 0.000000@23, 24, 49, 0
15.406769, 18.232740, 143.573944, 1.000000@0.266667, 0.627451, 0.039216, 0.066667@23, 24, 25, 49
14.386686, 20.864120, 146.300308, 1.000000@0.125490, 0.874510, 0.000000, 0.000000@23, 24, 0, 0
15.664932, 19.679054, 147.261627, 1.000000@0.125490, 0.866667, 0.007843, 0.000000@23, 24, 49, 0
14.547615, 19.840216, 143.874054, 1.000000@0.235294, 0.737255, 0.011765, 0.015686@23, 24, 25, 49
15.406769, 18.232740, 143.573944, 1.000000@0.266667, 0.627451, 0.039216, 0.066667@23, 24, 25, 49
14.386686, 20.864120, 146.300308, 1.000000@0.125490, 0.874510, 0.000000, 0.000000@23, 24, 0, 0
15.406769, 18.232740, 143.573944, 1.000000@0.266667, 0.627451, 0.039216, 0.066667@23, 24, 25, 49
15.528563, 19.063700, 142.478851, 1.000000@0.388235, 0.549020, 0.023529, 0.039216@23, 24, 25, 49
15.528563, 19.063700, 142.478851, 1.000000@0.388235, 0.549020, 0.023529, 0.039216@23, 24, 25, 49
14.332774, 20.023123, 142.814575, 1.000000@0.337255, 0.635294, 0.011765, 0.015686@23, 24, 25, 49
12.962826, 20.189425, 142.765152, 1.000000@0.400000, 0.600000, 0.000000, 0.000000@23, 24, 0, 0
14.332774, 20.023123, 142.814575, 1.000000@0.337255, 0.635294, 0.011765, 0.015686@23, 24, 25, 49
12.489626, 19.844025, 144.137833, 1.000000@0.286275, 0.713726, 0.000000, 0.000000@23, 24, 0, 0
14.386686, 20.864120, 146.300308, 1.000000@0.125490, 0.874510, 0.000000, 0.000000@23, 24, 0, 0
9.554935, 20.452080, 148.035431, 1.000000@0.050980, 0.949020, 0.000000, 0.000000@23, 24, 0, 0
14.386686, 20.864120, 146.300308, 1.000000@0.125490, 0.874510, 0.000000, 0.000000@23, 24, 0, 0
10.758068, 19.851423, 142.162170, 1.000000@0.466667, 0.533333, 0.000000, 0.000000@23, 24, 0, 0
11.789885, 20.283680, 140.935822, 1.000000@0.568627, 0.431373, 0.000000, 0.000000@23, 24, 0, 0
8.300953, 19.345360, 145.804901, 1.000000@0.160784, 0.839216, 0.000000, 0.000000@23, 24, 0, 0
7.576103, 20.002600, 148.629745, 1.000000@0.039216, 0.960784, 0.000000, 0.000000@23, 24, 0, 0
8.789215, 19.542879, 139.831650, 1.000000@0.701961, 0.298039, 0.000000, 0.000000@23, 24, 0, 0
10.431070, 20.309092, 138.753296, 1.000000@0.752941, 0.247059, 0.000000, 0.000000@23, 24, 0, 0
7.295463, 18.909798, 143.439377, 1.000000@0.266667, 0.733333, 0.000000, 0.000000@23, 24, 0, 0
5.831344, 19.141392, 146.348862, 1.000000@0.109804, 0.890196, 0.000000, 0.000000@23, 24, 0, 0
4.967859, 19.872890, 149.269623, 1.000000@0.050980, 0.949020, 0.000000, 0.000000@23, 24, 0, 0
7.728481, 18.989401, 136.242203, 1.000000@0.878431, 0.121569, 0.000000, 0.000000@23, 24, 0, 0
9.271168, 20.560284, 135.451813, 1.000000@0.905882, 0.094118, 0.000000, 0.000000@23, 24, 0, 0
6.276331, 18.765392, 140.479095, 1.000000@0.619608, 0.380392, 0.000000, 0.000000@23, 24, 0, 0
5.460777, 18.028648, 136.669571, 1.000000@0.847059, 0.152941, 0.000000, 0.000000@23, 24, 0, 0
4.182688, 17.716209, 137.152710, 1.000000@0.827451, 0.172549, 0.000000, 0.000000@23, 24, 0, 0
5.313593, 18.899059, 143.885101, 1.000000@0.196078, 0.803922, 0.000000, 0.000000@23, 24, 0, 0
4.691203, 18.929708, 140.926712, 1.000000@0.568627, 0.431373, 0.000000, 0.000000@23, 24, 0, 0
2.462120, 18.916098, 141.117798, 1.000000@0.545098, 0.454902, 0.000000, 0.000000@23, 24, 0, 0
2.001179, 18.327326, 137.191605, 1.000000@0.819608, 0.180392, 0.000000, 0.000000@23, 24, 0, 0
2.644535, 19.219379, 147.002701, 1.000000@0.101961, 0.898039, 0.000000, 0.000000@23, 24, 0, 0
0.000000, 18.855198, 141.200104, 1.000000@0.576471, 0.423529, 0.000000, 0.000000@23, 24, 0, 0
0.000000, 18.313700, 137.269135, 1.000000@0.831373, 0.168627, 0.000000, 0.000000@23, 24, 0, 0
1.844955, 19.296036, 145.849594, 1.000000@0.160784, 0.839216, 0.000000, 0.000000@23, 24, 0, 0
0.000000, 19.177679, 145.895737, 1.000000@0.219608, 0.780392, 0.000000, 0.000000@23, 24, 0, 0
2.425987, 18.866905, 149.516068, 1.000000@0.105882, 0.894118, 0.000000, 0.000000@23, 24, 0, 0
4.162630, 19.738523, 151.123306, 1.000000@0.050980, 0.949020, 0.000000, 0.000000@23, 24, 0, 0
1.315331, 18.419174, 149.139343, 1.000000@0.160784, 0.839216, 0.000000, 0.000000@23, 24, 0, 0
0.000000, 18.928015, 148.957565, 1.000000@0.211765, 0.788235, 0.000000, 0.000000@23, 24, 0, 0
0.000000, 17.976295, 151.649933, 1.000000@0.133333, 0.866667, 0.000000, 0.000000@23, 24, 0, 0
1.317314, 17.662594, 151.499619, 1.000000@0.125490, 0.874510, 0.000000, 0.000000@23, 24, 0, 0
2.324505, 18.225784, 151.750137, 1.000000@0.094118, 0.905882, 0.000000, 0.000000@23, 24, 0, 0
3.821465, 18.993639, 152.739517, 1.000000@0.050980, 0.949020, 0.000000, 0.000000@23, 24, 0, 0
-20.273520, 8.049916, 136.967743, 1.000000@0.027451, 0.850980, 0.121569, 0.000000@23, 24, 29, 0
-18.961164, 9.092888, 134.358780, 1.000000@0.168627, 0.811765, 0.019608, 0.000000@23, 24, 29, 0
-19.001554, 7.029425, 135.083649, 1.000000@0.160784, 0.803922, 0.035294, 0.000000@23, 24, 29, 0
-20.141665, 10.590734, 137.050095, 1.000000@0.145098, 0.729412, 0.125490, 0.000000@23, 24, 29, 0
-17.816441, 13.802220, 134.545715, 1.000000@0.352941, 0.588235, 0.058824, 0.000000@23, 24, 29, 0
-19.956385, 14.720415, 138.768021, 1.000000@0.325490, 0.584314, 0.090196, 0.000000@23, 24, 29, 0
-17.891321, 16.077103, 138.679993, 1.000000@0.443137, 0.517647, 0.039216, 0.000000@23, 24, 29, 0
-16.305996, 15.564692, 134.714493, 1.000000@0.494118, 0.380392, 0.015686, 0.109804@23, 24, 26, 29
-19.223513, 16.238117, 141.919205, 1.000000@0.341176, 0.466667, 0.019608, 0.172549@23, 24, 26, 29
-15.840243, 17.172323, 138.699005, 1.000000@0.450980, 0.427451, 0.027451, 0.094118@23, 24, 26, 29
-14.359669, 16.905645, 135.179703, 1.000000@0.701961, 0.200000, 0.015686, 0.082353@23, 24, 26, 29
-17.266575, 17.050381, 142.638535, 1.000000@0.325490, 0.596078, 0.015686, 0.062745@23, 24, 26, 29
-18.993359, 16.615446, 144.233582, 1.000000@0.333333, 0.411765, 0.050980, 0.203922@23, 24, 26, 29
-15.750144, 18.244654, 138.181992, 1.000000@0.525490, 0.337255, 0.035294, 0.101961@23, 24, 26, 29
-14.599026, 17.847504, 135.019806, 1.000000@0.768628, 0.160784, 0.015686, 0.054902@23, 24, 26, 29
-15.528563, 19.063700, 142.478851, 1.000000@0.388235, 0.549020, 0.023529, 0.039216@23, 24, 26, 29
-17.426691, 17.094543, 144.610382, 1.000000@0.286275, 0.603922, 0.035294, 0.074510@23, 24, 26, 29
-19.088991, 16.738493, 146.491394, 1.000000@0.294118, 0.400000, 0.098039, 0.207843@23, 24, 26, 29
-15.406769, 18.232740, 143.573944, 1.000000@0.266667, 0.627451, 0.039216, 0.066667@23, 24, 26, 29
-16.024717, 17.050152, 148.707825, 1.000000@0.196078, 0.615686, 0.133333, 0.054902@23, 24, 26, 29
-15.664932, 19.679054, 147.261627, 1.000000@0.125490, 0.866667, 0.007843, 0.000000@23, 24, 29, 0
-16.005720, 17.722857, 149.690506, 1.000000@0.047059, 0.780392, 0.160784, 0.011765@23, 24, 26, 29
-15.835129, 17.502884, 144.966537, 1.000000@0.211765, 0.686275, 0.039216, 0.062745@23, 24, 26, 29
-15.593665, 18.856705, 145.565247, 1.000000@0.227451, 0.745098, 0.011765, 0.015686@23, 24, 26, 29
-17.426691, 17.094543, 144.610382, 1.000000@0.286275, 0.603922, 0.035294, 0.074510@23, 24, 26, 29
-14.386686, 20.864120, 146.300308, 1.000000@0.125490, 0.874510, 0.000000, 0.000000@23, 24, 0, 0
-14.547615, 19.840216, 143.874054, 1.000000@0.235294, 0.737255, 0.011765, 0.015686@23, 24, 26, 29
-14.332774, 20.023123, 142.814575, 1.000000@0.337255, 0.635294, 0.011765, 0.015686@23, 24, 26, 29
-12.962826, 20.189425, 142.765152, 1.000000@0.400000, 0.600000, 0.000000, 0.000000@23, 24, 0, 0
-12.489626, 19.844025, 144.137833, 1.000000@0.286275, 0.713726, 0.000000, 0.000000@23, 24, 0, 0
-9.554935, 20.452080, 148.035431, 1.000000@0.050980, 0.949020, 0.000000, 0.000000@23, 24, 0, 0
-10.758068, 19.851423, 142.162170, 1.000000@0.466667, 0.533333, 0.000000, 0.000000@23, 24, 0, 0
-11.789885, 20.283680, 140.935822, 1.000000@0.568627, 0.431373, 0.000000, 0.000000@23, 24, 0, 0
-8.300953, 19.345360, 145.804901, 1.000000@0.160784, 0.839216, 0.000000, 0.000000@23, 24, 0, 0
-7.576103, 20.002600, 148.629745, 1.000000@0.039216, 0.960784, 0.000000, 0.000000@23, 24, 0, 0
-8.789215, 19.542879, 139.831650, 1.000000@0.701961, 0.298039, 0.000000, 0.000000@23, 24, 0, 0
-11.789885, 20.283680, 140.935822, 1.000000@0.568627, 0.431373, 0.000000, 0.000000@23, 24, 0, 0
-10.431070, 20.309092, 138.753296, 1.000000@0.752941, 0.247059, 0.000000, 0.000000@23, 24, 0, 0
-11.789885, 20.283680, 140.935822, 1.000000@0.568627, 0.431373, 0.000000, 0.000000@23, 24, 0, 0
-7.295463, 18.909798, 143.439377, 1.000000@0.266667, 0.733333, 0.000000, 0.000000@23, 24, 0, 0
-5.831344, 19.141392, 146.348862, 1.000000@0.109804, 0.890196, 0.000000, 0.000000@23, 24, 0, 0
-4.967859, 19.872890, 149.269623, 1.000000@0.050980, 0.949020, 0.000000, 0.000000@23, 24, 0, 0
-7.728481, 18.989401, 136.242203, 1.000000@0.878431, 0.121569, 0.000000, 0.000000@23, 24, 0, 0
-9.271168, 20.560284, 135.451813, 1.000000@0.905882, 0.094118, 0.000000, 0.000000@23, 24, 0, 0
-6.276331, 18.765392, 140.479095, 1.000000@0.619608, 0.380392, 0.000000, 0.000000@23, 24, 0, 0
-5.460777, 18.028648, 136.669571, 1.000000@0.847059, 0.152941, 0.000000, 0.000000@23, 24, 0, 0
-4.182688, 17.716209, 137.152710, 1.000000@0.827451, 0.172549, 0.000000, 0.000000@23, 24, 0, 0
-5.460777, 18.028648, 136.669571, 1.000000@0.847059, 0.152941, 0.000000, 0.000000@23, 24, 0, 0
-5.313593, 18.899059, 143.885101, 1.000000@0.196078, 0.803922, 0.000000, 0.000000@23, 24, 0, 0
-4.691203, 18.929708, 140.926712, 1.000000@0.568627, 0.431373, 0.000000, 0.000000@23, 24, 0, 0
-2.462120, 18.916098, 141.117798, 1.000000@0.545098, 0.454902, 0.000000, 0.000000@23, 24, 0, 0
-2.001179, 18.327326, 137.191605, 1.000000@0.819608, 0.180392, 0.000000, 0.000000@23, 24, 0, 0
0.000000, 18.855198, 141.200104, 1.000000@0.576471, 0.423529, 0.000000, 0.000000@23, 24, 0, 0
0.000000, 18.313700, 137.269135, 1.000000@0.831373, 0.168627, 0.000000, 0.000000@23, 24, 0, 0
-1.844955, 19.296036, 145.849594, 1.000000@0.160784, 0.839216, 0.000000, 0.000000@23, 24, 0, 0
0.000000, 19.177679, 145.895737, 1.000000@0.219608, 0.780392, 0.000000, 0.000000@23, 24, 0, 0
-2.644535, 19.219379, 147.002701, 1.000000@0.101961, 0.898039, 0.000000, 0.000000@23, 24, 0, 0
-1.315331, 18.419174, 149.139343, 1.000000@0.160784, 0.839216, 0.000000, 0.000000@23, 24, 0, 0
0.000000, 18.928015, 148.957565, 1.000000@0.211765, 0.788235, 0.000000, 0.000000@23, 24, 0, 0
0.000000, 17.976295, 151.649933, 1.000000@0.133333, 0.866667, 0.000000, 0.000000@23, 24, 0, 0
-1.317314, 17.662594, 151.499619, 1.000000@0.125490, 0.874510, 0.000000, 0.000000@23, 24, 0, 0
-2.425987, 18.866905, 149.516068, 1.000000@0.105882, 0.894118, 0.000000, 0.000000@23, 24, 0, 0
-4.162630, 19.738523, 151.123306, 1.000000@0.050980, 0.949020, 0.000000, 0.000000@23, 24, 0, 0
-2.324505, 18.225784, 151.750137, 1.000000@0.094118, 0.905882, 0.000000, 0.000000@23, 24, 0, 0
-2.324505, 18.225784, 151.750137, 1.000000@0.094118, 0.905882, 0.000000, 0.000000@23, 24, 0, 0
-2.324505, 18.225784, 151.750137, 1.000000@0.094118, 0.905882, 0.000000, 0.000000@23, 24, 0, 0
-3.821465, 18.993639, 152.739517, 1.000000@0.050980, 0.949020, 0.000000, 0.000000@23, 24, 0, 0
15.567039, 8.419047, 155.130096, 1.000000@0.023529, 0.819608, 0.156863, 0.000000@24, 25, 49, 0
18.052040, 8.453433, 154.383377, 1.000000@0.745098, 0.254902, 0.000000, 0.000000@25, 49, 0, 0
18.036879, 9.285632, 154.569427, 1.000000@0.713726, 0.286275, 0.000000, 0.000000@25, 49, 0, 0
15.567039, 8.419047, 155.130096, 1.000000@0.023529, 0.819608, 0.156863, 0.000000@24, 25, 49, 0
18.036879, 9.285632, 154.569427, 1.000000@0.713726, 0.286275, 0.000000, 0.000000@25, 49, 0, 0
15.418081, 9.252966, 155.327698, 1.000000@0.058824, 0.760784, 0.180392, 0.000000@24, 25, 49, 0
15.418081, 9.252966, 155.327698, 1.000000@0.058824, 0.760784, 0.180392, 0.000000@24, 25, 49, 0
12.795040, 8.006895, 155.837692, 1.000000@0.050980, 0.874510, 0.074510, 0.000000@24, 25, 49, 0
15.567039, 8.419047, 155.130096, 1.000000@0.023529, 0.819608, 0.156863, 0.000000@24, 25, 49, 0
15.418081, 9.252966, 155.327698, 1.000000@0.058824, 0.760784, 0.180392, 0.000000@24, 25, 49, 0
18.036879, 9.285632, 154.569427, 1.000000@0.713726, 0.286275, 0.000000, 0.000000@25, 49, 0, 0
17.984238, 10.306080, 154.569107, 1.000000@0.015686, 0.650980, 0.333333, 0.000000@24, 25, 49, 0
12.795040, 8.006895, 155.837692, 1.000000@0.050980, 0.874510, 0.074510, 0.000000@24, 25, 49, 0
15.418081, 9.252966, 155.327698, 1.000000@0.058824, 0.760784, 0.180392, 0.000000@24, 25, 49, 0
12.192152, 10.147228, 156.117050, 1.000000@0.035294, 0.117647, 0.745098, 0.101961@23, 24, 25, 49
15.418081, 9.252966, 155.327698, 1.000000@0.058824, 0.760784, 0.180392, 0.000000@24, 25, 49, 0
17.984238, 10.306080, 154.569107, 1.000000@0.015686, 0.650980, 0.333333, 0.000000@24, 25, 49, 0
15.137734, 10.299395, 155.156342, 1.000000@0.082353, 0.717647, 0.200000, 0.000000@24, 25, 49, 0
12.192152, 10.147228, 156.117050, 1.000000@0.035294, 0.117647, 0.745098, 0.101961@23, 24, 25, 49
15.418081, 9.252966, 155.327698, 1.000000@0.058824, 0.760784, 0.180392, 0.000000@24, 25, 49, 0
15.137734, 10.299395, 155.156342, 1.000000@0.082353, 0.717647, 0.200000, 0.000000@24, 25, 49, 0
15.137734, 10.299395, 155.156342, 1.000000@0.082353, 0.717647, 0.200000, 0.000000@24, 25, 49, 0
17.984238, 10.306080, 154.569107, 1.000000@0.015686, 0.650980, 0.333333, 0.000000@24, 25, 49, 0
18.068798, 11.639216, 154.227325, 1.000000@0.035294, 0.592157, 0.372549, 0.000000@24, 25, 49, 0
12.192152, 10.147228, 156.117050, 1.000000@0.035294, 0.117647, 0.745098, 0.101961@23, 24, 25, 49
11.120532, 7.783100, 156.258224, 1.000000@0.074510, 0.886275, 0.031373, 0.007843@24, 25, 49, 27
12.795040, 8.006895, 155.837692, 1.000000@0.050980, 0.874510, 0.074510, 0.000000@24, 25, 49, 0
18.068798, 11.639216, 154.227325, 1.000000@0.035294, 0.592157, 0.372549, 0.000000@24, 25, 49, 0
14.854785, 11.400814, 154.756714, 1.000000@0.117647, 0.698039, 0.184314, 0.000000@24, 25, 49, 0
15.137734, 10.299395, 155.156342, 1.000000@0.082353, 0.717647, 0.200000, 0.000000@24, 25, 49, 0
15.137734, 10.299395, 155.156342, 1.000000@0.082353, 0.717647, 0.200000, 0.000000@24, 25, 49, 0
14.854785, 11.400814, 154.756714, 1.000000@0.117647, 0.698039, 0.184314, 0.000000@24, 25, 49, 0
12.192152, 10.147228, 156.117050, 1.000000@0.035294, 0.117647, 0.745098, 0.101961@23, 24, 25, 49
18.110846, 12.796084, 153.580856, 1.000000@0.125490, 0.509804, 0.364706, 0.000000@24, 25, 49, 0
14.854785, 11.400814, 154.756714, 1.000000@0.117647, 0.698039, 0.184314, 0.000000@24, 25, 49, 0
18.068798, 11.639216, 154.227325, 1.000000@0.035294, 0.592157, 0.372549, 0.000000@24, 25, 49, 0
11.120532, 7.783100, 156.258224, 1.000000@0.074510, 0.886275, 0.031373, 0.007843@24, 25, 49, 27
12.192152, 10.147228, 156.117050, 1.000000@0.035294, 0.117647, 0.745098, 0.101961@23, 24, 25, 49
10.363224, 9.932224, 156.680038, 1.000000@0.070588, 0.141176, 0.721569, 0.027451@23, 24, 25, 27
10.363224, 9.932224, 156.680038, 1.000000@0.070588, 0.141176, 0.721569, 0.027451@23, 24, 25, 27
9.433586, 7.544167, 156.725021, 1.000000@0.117647, 0.803922, 0.011765, 0.066667@24, 25, 49, 27
11.120532, 7.783100, 156.258224, 1.000000@0.074510, 0.886275, 0.031373, 0.007843@24, 25, 49, 27
12.192152, 10.147228, 156.117050, 1.000000@0.035294, 0.117647, 0.745098, 0.101961@23, 24, 25, 49
14.854785, 11.400814, 154.756714, 1.000000@0.117647, 0.698039, 0.184314, 0.000000@24, 25, 49, 0
14.580382, 12.444520, 154.358261, 1.000000@0.007843, 0.239216, 0.623529, 0.129412@23, 24, 25, 49
14.854785, 11.400814, 154.756714, 1.000000@0.117647, 0.698039, 0.184314, 0.000000@24, 25, 49, 0
18.110846, 12.796084, 153.580856, 1.000000@0.125490, 0.509804, 0.364706, 0.000000@24, 25, 49, 0
14.580382, 12.444520, 154.358261, 1.000000@0.007843, 0.239216, 0.623529, 0.129412@23, 24, 25, 49
11.587799, 12.340887, 155.409348, 1.000000@0.043137, 0.282353, 0.627451, 0.047059@23, 24, 25, 49
10.363224, 9.932224, 156.680038, 1.000000@0.070588, 0.141176, 0.721569, 0.027451@23, 24, 25, 27
12.192152, 10.147228, 156.117050, 1.000000@0.035294, 0.117647, 0.745098, 0.101961@23, 24, 25, 49
14.580382, 12.444520, 154.358261, 1.000000@0.007843, 0.239216, 0.623529, 0.129412@23, 24, 25, 49
11.587799, 12.340887, 155.409348, 1.000000@0.043137, 0.282353, 0.627451, 0.047059@23, 24, 25, 49
12.192152, 10.147228, 156.117050, 1.000000@0.035294, 0.117647, 0.745098, 0.101961@23, 24, 25, 49
9.433586, 7.544167, 156.725021, 1.000000@0.117647, 0.803922, 0.011765, 0.066667@24, 25, 49, 27
10.363224, 9.932224, 156.680038, 1.000000@0.070588, 0.141176, 0.721569, 0.027451@23, 24, 25, 27
8.485984, 9.704700, 157.179138, 1.000000@0.050980, 0.152941, 0.643137, 0.137255@23, 24, 25, 27
9.433586, 7.544167, 156.725021, 1.000000@0.117647, 0.803922, 0.011765, 0.066667@24, 25, 49, 27
8.485984, 9.704700, 157.179138, 1.000000@0.050980, 0.152941, 0.643137, 0.137255@23, 24, 25, 27
7.258075, 7.224300, 157.865829, 1.000000@0.192157, 0.584314, 0.223529, 0.000000@24, 25, 27, 0
10.363224, 9.932224, 156.680038, 1.000000@0.070588, 0.141176, 0.721569, 0.027451@23, 24, 25, 27
11.587799, 12.340887, 155.409348, 1.000000@0.043137, 0.282353, 0.627451, 0.047059@23, 24, 25, 49
9.455848, 12.213170, 156.332733, 1.000000@0.074510, 0.356863, 0.521569, 0.027451@23, 24, 25, 27
10.363224, 9.932224, 156.680038, 1.000000@0.070588, 0.141176, 0.721569, 0.027451@23, 24, 25, 27
9.455848, 12.213170, 156.332733, 1.000000@0.074510, 0.356863, 0.521569, 0.027451@23, 24, 25, 27
8.485984, 9.704700, 157.179138, 1.000000@0.050980, 0.152941, 0.643137, 0.137255@23, 24, 25, 27
14.580382, 12.444520, 154.358261, 1.000000@0.007843, 0.239216, 0.623529, 0.129412@23, 24, 25, 49
11.422855, 13.057255, 155.193832, 1.000000@0.062745, 0.482353, 0.396078, 0.011765@23, 24, 25, 27
11.587799, 12.340887, 155.409348, 1.000000@0.043137, 0.282353, 0.627451, 0.047059@23, 24, 25, 49
11.422855, 13.057255, 155.193832, 1.000000@0.062745, 0.482353, 0.396078, 0.011765@23, 24, 25, 27
9.455848, 12.213170, 156.332733, 1.000000@0.074510, 0.356863, 0.521569, 0.027451@23, 24, 25, 27
11.587799, 12.340887, 155.409348, 1.000000@0.043137, 0.282353, 0.627451, 0.047059@23, 24, 25, 49
18.110846, 12.796084, 153.580856, 1.000000@0.125490, 0.509804, 0.364706, 0.000000@24, 25, 49, 0
14.625266, 14.027187, 153.582077, 1.000000@0.062745, 0.435294, 0.423529, 0.078431@23, 24, 25, 49
14.580382, 12.444520, 154.358261, 1.000000@0.007843, 0.239216, 0.623529, 0.129412@23, 24, 25, 49
11.422855, 13.057255, 155.193832, 1.000000@0.062745, 0.482353, 0.396078, 0.011765@23, 24, 25, 27
14.580382, 12.444520, 154.358261, 1.000000@0.007843, 0.239216, 0.623529, 0.129412@23, 24, 25, 49
14.625266, 14.027187, 153.582077, 1.000000@0.062745, 0.435294, 0.423529, 0.078431@23, 24, 25, 49
14.625266, 14.027187, 153.582077, 1.000000@0.062745, 0.435294, 0.423529, 0.078431@23, 24, 25, 49
18.110846, 12.796084, 153.580856, 1.000000@0.125490, 0.509804, 0.364706, 0.000000@24, 25, 49, 0
18.147871, 14.802785, 151.867584, 1.000000@0.274510, 0.498039, 0.227451, 0.000000@24, 25, 49, 0
14.752224, 14.508597, 153.992767, 1.000000@0.023529, 0.654902, 0.298039, 0.023529@23, 24, 25, 49
11.422855, 13.057255, 155.193832, 1.000000@0.062745, 0.482353, 0.396078, 0.011765@23, 24, 25, 27
14.625266, 14.027187, 153.582077, 1.000000@0.062745, 0.435294, 0.423529, 0.078431@23, 24, 25, 49
11.422855, 13.057255, 155.193832, 1.000000@0.062745, 0.482353, 0.396078, 0.011765@23, 24, 25, 27
14.752224, 14.508597, 153.992767, 1.000000@0.023529, 0.654902, 0.298039, 0.023529@23, 24, 25, 49
11.725944, 13.542413, 155.689041, 1.000000@0.662745, 0.337255, 0.000000, 0.000000@24, 25, 0, 0
14.625266, 14.027187, 153.582077, 1.000000@0.062745, 0.435294, 0.423529, 0.078431@23, 24, 25, 49
16.122993, 16.547235, 151.639404, 1.000000@0.054902, 0.709804, 0.211765, 0.023529@23, 24, 25, 49
14.752224, 14.508597, 153.992767, 1.000000@0.023529, 0.654902, 0.298039, 0.023529@23, 24, 25, 49
8.845127, 13.938076, 156.796494, 1.000000@0.776471, 0.223529, 0.000000, 0.000000@24, 25, 0, 0
